id,creationdate,score,viewcount,title,answercount,tags,quest_name
48210010,1/11/2018 15:00,0,38,pandas - automate graph using the combination of two columns,1,"python, pandas, graph",Thabra
48207854,1/11/2018 13:06,1,42,pandas - transform several rows in columns following the status of the rows,2,"pandas, data-manipulation",Thabra
48319617,1/18/2018 10:55,2,1095,Pandas - Remove strings from a float number in a column,2,"python, pandas, data-cleaning",Thabra
48434721,1/25/2018 2:31,0,44,Matching and Replacing Sequences in Dataframe,0,"python, pandas, match, matching",Sveinn
48287782,1/16/2018 18:37,0,44,Set new column names when applying functions to DataFrames with multiprocessing,1,"python, pandas, multiprocessing",Xoel López Barata
48354873,1/20/2018 10:12,1,31,Python/Pandas syntax for creating a new dataframe by comparing two columns,1,"python, pandas, dataframe",Danny W
48323981,1/18/2018 14:47,1,32,Df groupby set comparison,1,"python, pandas, pandas-groupby",Davtho1983
48325601,1/18/2018 16:09,0,55,Pandas keeps converting strings to int,1,"python, string, pandas",Davtho1983
48424673,1/24/2018 14:19,1,61,Pandas pivot giving me lots of 'none' values,1,"python, pandas, pivot",Davtho1983
48334347,1/19/2018 4:57,0,332,read_excel in pandas giving error for no header with index_col,2,"python, pandas",Sidhant Shubham
48270074,1/15/2018 20:16,1,1140,Pandas - read_csv encoding error,0,"python, pandas, csv, encoding",Ryan Erwin
48243370,1/13/2018 19:08,2,458,numba.vectorize - Unsupported array dtype,1,"python, pandas, numba",Ryan Erwin
48453212,1/25/2018 22:52,1,125,Conditional Resample - Pandas,1,"python, pandas",Ryan Erwin
48431868,1/24/2018 21:27,5,1332,Collapse pandas multiindex to a single index,2,"python, pandas, datetime",user217285
48199383,1/11/2018 3:33,4,1509,Getting an error importing excel file into pandas selecting the usecols parameter,2,"python, pandas",nk abram
48393259,1/23/2018 2:26,2,97,Count unique pairs and store counts in a matrix,2,"python, pandas, pivot",visitor
48403244,1/23/2018 13:44,0,103,"closest points based on coordinates, python",1,"python, pandas, numpy, scipy, kdtree",bikuser
48447641,1/25/2018 16:27,1,256,Cumulative Sum Up to Threshold,2,"python, python-3.x, pandas",DrTRD
48245517,1/14/2018 0:10,0,256,Read json output into Pandas Dataframe,3,"json, pandas",alpenmilch411
48351811,1/20/2018 1:40,0,86,Converting Pandas daily timestep to 52 week per year timestep with the last week of 8 days,1,"python, pandas, datetime, group-by, pandas-groupby",kasra545
48392792,1/23/2018 1:22,0,41,Pandas str instances into one big list,1,"python-3.x, pandas, nltk, text-mining",itsbrycehere
48370255,1/21/2018 18:30,1,298,"python - read file into dictionary - delimited with curly brackets, no comma delimiter",2,"python, json, pandas, numpy, dictionary",sspaeti
48223370,1/12/2018 9:39,1,563,Python Plotly: autosize table plot,0,"python, python-3.x, pandas, plotly",JuuLes87
48309590,1/17/2018 20:36,1,251,create pivot table with multilevel index in pandas,1,"python, pandas, pivot, pivot-table, reshape",Lisle
48190091,1/10/2018 14:54,0,52,How can I insert rows in PANDA data in Python?,2,pandas,Alejandro
48192954,1/10/2018 17:27,0,30,Why can't i use contains within query function of pandas?,1,"python, python-3.x, pandas, dataframe",Ujjal Das
48214863,1/11/2018 19:53,4,275,Python Replace Whole Values in Dataframe String and Not Substrings,3,"python, regex, pandas, replace",Windstorm1981
48213034,1/11/2018 17:44,1,23,Python Pandas Add a Row to a Multi-Indexed Datafrane,1,"python, pandas, multi-index",Windstorm1981
48299312,1/17/2018 10:51,2,233,Python - DataFrame: Multiply multiple columns by another column and save in new columns,1,"python, python-3.x, pandas, dataframe",Hugo Ribeiro
48456747,1/26/2018 6:39,1,282,Pandas datetime format to prevent NaT,1,"pandas, datetime, datetime-format",user42527
48338064,1/19/2018 9:41,0,839,Pandas: Read skipping lines that starts with a certain string,2,"python, pandas, python-3.5",Andrea
48301002,1/17/2018 12:19,0,33,Quickly filter by timestamp falling within a number of ranges,0,"python, pandas",Steve
48348361,1/19/2018 19:37,2,55,Assigning to dataframe column based on dict value,2,"python, pandas",Chris Decker
48280003,1/16/2018 11:17,2,43,Pivot only certain values in a column,1,"python, pandas, reshape",Ettore Rizza
48334761,1/19/2018 5:39,1,34,"Pandas - For a given date in one column, how many dates in another column are less than that date?",2,"python, pandas, date, numpy, dataframe",boldbrandywine
48372543,1/21/2018 22:52,1,390,Beautifulsoup scraping table from website with requests for pandas,1,"python, pandas, beautifulsoup, python-requests",skeitel
48325414,1/18/2018 15:59,4,39,Shifting dates into normalized date columns,1,"python, pandas",M Arroyo
48302066,1/17/2018 13:14,1,567,Fastest way to filter out pandas dataframe rows containing special characters,1,"python, pandas, dataframe",muazfaiz
48228060,1/12/2018 14:15,3,781,Filter pandas dataframe from tuples,1,"python, pandas",Yogi
48249236,1/14/2018 11:47,1,430,pandas: bin data into specific number of bins of specific size,1,"pandas, binning",spiral01
48363338,1/21/2018 3:15,1,51,How to count the number of same value across multiple columns?,2,"python, pandas",danche
48280129,1/16/2018 11:24,0,281,Parallelizing pandas .groupby() and .agg() on chunks of a huge csv file,0,"python, pandas, csv, parallel-processing",Borislav Aymaliev
48222013,1/12/2018 8:09,1,26,Convert Pandas Column to Dict with Column Title as Key and Column Values as Values,1,"python, pandas",Fregy
48366561,1/21/2018 12:04,1,54,Select rows where column values are between a given range,2,"python, pandas, dataframe",user5514633
48319633,1/18/2018 10:56,3,106,Pandas: Transform and merge a date interval into a dummy variable in a panel,1,"python, pandas, datetime",Jeff
48273713,1/16/2018 3:34,0,127,Plot separate histograms from dataframe python,1,"python, pandas, dataframe, histogram",Mike
48290743,1/16/2018 22:19,0,58,How to calculate rows which reference previous row with conditions in Pandas dataframe,0,"python, pandas",Xiao Tan
48397171,1/23/2018 8:28,0,40,"pd.core.groupby.data error no numeric types to aggregate - ok for max/min, not ok for mean/std",1,"python, pandas, pandas-groupby",hartmut
48397514,1/23/2018 8:49,1,29,pd.groupby by column + list,1,"python, pandas, pandas-groupby",hartmut
48400481,1/23/2018 11:21,3,116,min() function in pandas column,1,"python-3.x, pandas, pandas-groupby",Arun
48250192,1/14/2018 13:44,1,49,Very Basic Python 3.6 Plotting Issue,1,"python-3.x, pandas, plot",MRL
48276313,1/16/2018 7:49,1,125,how to split dict column from pandas data frame,1,"python, pandas, dataframe",Rakesh Bhagam
48417874,1/24/2018 8:27,1,30,split pandas single column(List of dict) and append as new keys of dict as new columns,1,"python, pandas, dictionary, data-analysis",Rakesh Bhagam
48450332,1/25/2018 19:17,4,309,How to sum certain values in a pandas column DataFrame in a specific date range,1,"python, pandas, dataframe",Hana
48390811,1/22/2018 21:49,1,78,Plotting best line of fit over a scatterplot of 2 columns of a pandas DataFrame,1,"python, pandas, linear-regression, seaborn",Hana
48328468,1/18/2018 18:56,1,38,"How to make some pandas column values default to another value in a different column, but same row?",2,"python, pandas, dataframe, replace",Hana
48346213,1/19/2018 17:12,1,368,How to compare values in a column by date in pandas?,1,"python, pandas, dataframe",Hana
48236383,1/13/2018 2:22,1,1577,How to perform .describe() method on variables that have boolean data type in pandas,2,"python, pandas",Amin Ghaderi
48243507,1/13/2018 19:26,4,281,Group rows by overlapping ranges,2,"python, pandas, group-by, overlap",Binyamin Even
48317726,1/18/2018 9:23,1,446,Pandas - duplicate rows based on values,2,"python, pandas, duplicates, pivot",Binyamin Even
48366962,1/21/2018 12:50,4,110,pandas - take N last values from a group,1,"python, algorithm, pandas, group-by",Binyamin Even
48332632,1/19/2018 0:59,0,30,data populated in the dataframe during for loop but not there anymore after for loop,1,"python, excel, pandas",alwaysaskingquestions
48318858,1/18/2018 10:18,1,107,Why is filtering DataFrame by boolean mask so much faster than apply()?,1,"python, pandas, dataframe",Elmex80s
48304854,1/17/2018 15:42,2,2547,Pandas .filter() method with lambda function,1,"python, pandas",maw501
48283167,1/16/2018 14:09,1,68,How to keep multiple values of same key while reading excel into dictionary using pandas,0,"python, pandas",Mohit Sharma
48350948,1/19/2018 23:24,-1,71,Pandas: exact indexing on timeseries,2,"python, pandas",Alberto Chiusole
48203449,1/11/2018 9:18,1,354,Get substring in one column based on the value in another column,3,"python, python-3.x, pandas",Yang 
48218455,1/12/2018 1:50,8,903,How to create an edge list dataframe from a adjacency matrix in Python?,4,"python, pandas, numpy, dataframe",Melsauce
48235215,1/12/2018 23:04,2,1073,How to create a directed networkx graph from a pandas adjacency matrix dataframe?,1,"python, pandas, numpy, networkx",Melsauce
48371266,1/21/2018 20:13,0,112,Python: Efficient way to find the average tetrahedron clustering coefficient for a graph?,1,"python, pandas, numpy, networkx",Melsauce
48257497,1/15/2018 5:42,1,175,Return all duplicates for pandas across multiple columns,1,"python, pandas, duplicates",GlenCloncurry
48238747,1/13/2018 9:56,1,32,How to extract a particular column in python dataframe with Max values,1,"python, pandas",Swati Kanchan
48335755,1/19/2018 7:04,1,53,df.loc is giving key error in linux environment where the same code is working fine in mac?,1,"pandas, dataframe",sabya
48357963,1/20/2018 15:43,1,49,generate series of plots with pandas dataframe,1,"python, pandas, dataframe, scatter-plot",Marnix
48430023,1/24/2018 19:15,2,92,generating missing rows in running index in pandas,2,"python, python-3.x, pandas",clog14
48270451,1/15/2018 20:47,-1,50,Deleting rows in pandas that occur less than a certain amount based on three columns,2,"python, pandas, dataframe",Bram Zijlstra
48222825,1/12/2018 9:07,0,46,Vectorized modifying timestamp column in pandas with fixed pattern,1,"python, pandas, vectorization",Bram Zijlstra
48241048,1/13/2018 14:56,1,63,Identifying groups with same column value and count them,1,"python, pandas, vectorization",Bram Zijlstra
48272201,1/15/2018 23:40,3,94,Compare dataframe columns to series,4,"python, pandas, dataframe",Lothar
48272816,1/16/2018 1:15,0,26,Merge columns to one columns and new rows in dataframe pandas,1,"python, pandas, dataframe",amn89
